text,label
"1.4 Egy Felhasználó (az Üzemeltető előzetes írásbeli engedélye nélkül) egy Felhasználói Fiókkal rendelkezhet, melyet más részére nem engedhet át.",5-Könnyen érthető
"1.5 Az Üzemeltető hirdetési helyet biztosít Felhasználói részére termékeik és szolgáltatásaik hirdetésére, illetve a hirdetéshez és hirdetések böngészéséhez kapcsolódó egyéb szolgáltatásokat nyújt a Weboldalon.",3-Többé/kevésbé megértem
"1.6 A Szolgáltatás igénybevétele főszabály szerint térítésmentes, a díjköteles szolgáltatások külön jelzéssel ellátottak.",4-Érthető
1.7 A regisztráció elektronikus úton történt megküldésével és annak az Üzemeltető által történő visszaigazolásával a Felek között a Weboldal felhasználására és a Szolgáltatások igénybevételére (például hirdetések közzétételére) vonatkozó jogviszony ráutaló magatartással jön létre.,2-Nehezen érthető
1.8 A Felhasználói Tartalmáért a Felhasználó teljes körűen felel.,1-Nagyon nehezen érthető
"1.9 A Felhasználó lemond szerzői jogainak vagyoni részéről a Felhasználói Tartalommal kapcsolatban, tehát anyagi igényt nem támaszt az Üzemeltető felé, valamint az Üzemeltetőnek korlátlan (terjesztés, többszörözés, közvetítés, átdolgozás, nyilvános előadás) felhasználási jogot ad.",2-Nehezen érthető
"1.10 A Felhasználói Tartalom nyelve a magyar, ettől eltérni csak indokolt esetben lehet.",5-Könnyen érthető
"1.11 A Felhasználó az Üzemeltetővel szemben anyagi követelést nem támaszthat. Különösen nem a Szolgáltatásban fellelhető információk megbízhatóságáért, aktualitásáért; a Szolgáltatás használatából keletkező károkért vagy költségekért (így különösen egy Felhasználó által egy másik Felhasználónak okozott kárért vagy költségért); a Szolgáltatás leállása, hibás működése, elérhetetlensége, megváltozása esetén keletkező kárért; a Moderációért, vagy annak hiányáért. A Felhasználó által a Weboldalon közzé- vagy elérhetővé tett tartalomért, ideértve a tartalom által okozott vagy egyébként azzal összefüggésben felmerült mindennemű vagyoni vagy nem vagyoni kárért kizárólag a Felhasználót terheli felelősség, az Üzemeltető ezen tartalmakért nem felel és semmilyen felelősséget nem vállal.",3-Többé/kevésbé megértem
"1.12 A Felhasználó a Szolgáltatások használatának megkezdésével tudomásul veszi, hogy Weboldalra általa feltöltött információk, anyagok, szövegek, képek és adatok tartalmáért és jogszerűségéért felelősséggel tartozik.",4-Érthető
"1.13 Amennyiben a Felhasználói Tartalom miatt bármely természetes vagy jogi személy eljárást indít vagy elháríthatatlan anyagi igényt támaszt az Üzemeltető felé, az Üzemeltető az őt terhelő költséget a Felhasználóra tovább háríthatja.",4-Érthető
1.14 Esetleges jogvita esetén a Felek alávetik magukat az ügyre hatáskörrel és illetékességgel rendelkező magyar bíróság eljárásának.,5-Könnyen érthető
1.15 A Szolgáltatás igénybevételekor saját természetbeni tartózkodási helyétől függetlenül a Felhasználó vállalja a magyarországi hatályos jogszabályok betartását a Felhasználói Tartalomban.,4-Érthető
"1.16 A Szolgáltatásban megjelenített hirdetéseket és a látogatottság auditálását a Felhasználó nem blokkolhatja, ehhez segítséget nem kérhet és nem adhat a Felhasználói Tartalomban.",3-Többé/kevésbé megértem
"1.17 Az Üzemeltető fenntartja a jogot, hogy a Szolgáltatást szüneteltesse, módosítsa, átalakítsa a Felhasználók előzetes értesítése nélkül is.",5-Könnyen érthető
"1.18 Az Üzemeltető fenntartja a jogot, hogy a Felhasználói Fiókot bármikor, előzetes értesítés nélkül is felfüggessze, korlátozza, Felhasználói Tartalmat eltávolítson vagy a Felhasználót egy bizonyos tevékenység abbahagyására kötelezze a Szolgáltatásban.",5-Könnyen érthető
1.19 Az Üzemeltető a Felhasználó Felhasználói Fiókját a Felhasználó által a Szolgáltatásban regisztrált további Felhasználói fiókja(i) tevékenységéért is korlátozhatja.,1-Nagyon nehezen érthető
1.20 Az Üzemeltető a Felhasználó belépési e-mail címére vagy privát üzenet formájában a Szolgáltatással kapcsolatos üzeneteket továbbíthat.,5-Könnyen érthető
"1.21 A teljes Felhasználói Tartalom tekintetében az Üzemeltető az elektronikus kereskedelmi szolgáltatások, valamint az információs társadalommal összefüggő szolgáltatások egyes kérdéseiről szóló 2001. évi CVIII. törvény 2.§ lc) pontja szerinti közvetítő szolgáltatónak minősül. Ezen törvény 7.§ (3) bekezdése szerint az Üzemeltető nem köteles ellenőrizni az általa csak továbbított, tárolt, hozzáférhetővé tett információt, továbbá nem köteles olyan tényeket vagy körülményeket keresni, amelyek jogellenes tevékenység folytatására utalnak.",2-Nehezen érthető
"1.22 Az Üzemeltető fenntartja a jogot, hogy Felhasználói Tartalmak láthatóságát (elérhetőségét) Felhasználói fiókba való bejelentkezéshez kösse, illetve lehetővé tegye egyes Felhasználók számára más Felhasználók Felhasználói Tartalmainak elrejtését. Ezen állapotok létrejöttéről, fennállásáról vagy megszűnéséről a Szolgáltató nem értesíti a Felhasználókat.",3-Többé/kevésbé megértem
"1.23 A Felhasználó kijelenti, hogy a Szolgáltatást a jelen ÁSZF rendelkezéseinek megfelelően veszi igénybe, a Szolgáltatás igénybevétele során megadott adatai a valóságnak megfelelnek. Az Üzemeltető kizárja felelősségét a Szolgáltatás igénybevétele során megadott téves, hibás vagy hamis adatok vagy e-mail cím megadásából eredő kárért.",4-Érthető
"1.24 Amennyiben a Felhasználó fiókjában megadott adataiban változás történik, a Felhasználó e változásokat köteles személyes menüjében átvezetni, ennek elmaradásából eredő felelősség a Felhasználót terheli. A Felhasználó bármikor kezdeményezheti a felhasználói fiókja törlését, A Felhasználói Fiók regisztrációjának megszűnésével az Üzemeltető és a Felhasználó között létrejött jogviszony megszűnik, a Felhasználó hirdetései a Weboldalról automatikusan eltávolításra kerülnek, többé nem elérhetőek.",4-Érthető
"1.25 Az Üzemeltető minden tőle telhetőt elkövet a Weboldal és a Szolgáltatások folyamatos elérhetősége érdekében, azonban nem vállal kötelezettséget a Weboldal folyamatos működtetésére, a Szolgáltatás folyamatosságának biztosítására. Az Üzemeltető nem vállal felelősséget az olyan közvetlen, vagy közvetett károkért, amelyeket az Üzemeltetőtől független körülmények okoznak.",4-Érthető
1.26 Panasz benyújtása az Üzemeltető felé a webmaster@hardverapro.hu vagy a PROHARDVER Informatikai Kft. 1021 Budapest Budakeszi út 37/B. címeken lehetséges.,5-Könnyen érthető
1.27 A Felhasználói Fiók anonimizálással történő törléséről az Adatvédelmi tájékoztató IV/5-ös pontja rendelkezik.,3-Többé/kevésbé megértem
"1.28 A Felhasználó által fizetett szolgáltatások visszatérítése: - Fizetett szolgáltatás csak abban az esetben visszatéríthető, ha az Üzemeltetőnek nem áll módjában a már kifizetett szolgáltatást szolgáltatni - A Felhasználó által vásárolt fizetett szolgáltatások visszatérítésének az Üzemeltető részéről történő megindítási határideje a Felhasználó által az Üzemeltető jelen dokumentumban megadott hivatalos elérhetőségeire küldött, a visszatérítési igényt tartalmazó levelének beérkezésétől számított 30 naptári nap - A Felhasználó által vásárolt fizetett szolgáltatások időarányosan kerülnek visszafizetésre, ha a fizetett szolgáltatások szolgáltatása megkezdődött - A Szolgáltató mentesül a visszatérítés alól, ha a Felhasználó a Felhasználói Fiók anonimizálással történő törlését kérte (Adatvédelmi Szabályzat és Tájékoztató IV/5/5.1 pont) vagy ha a Felhasználó által kérvényezett, Adatkezelő által elvégzett teljes adattörlést kért (Adatvédelmi Szabályzat és Tájékoztató IV/5/5.2 pont)",1-Nagyon nehezen érthető
"1.29 Amint egy Felhasználói Fiók Üzleti Előfizetést vásárol, véglegesen és visszavonhatatlanul Üzleti Fiókká minősül át. Az Üzleti Fiók a Felhasználói Fiókoktól eltérő (A Felhasználói Fiók és az Üzleti Fiók valamint előfizetéseik összehasonlítása oldalon részletezett) feltételekkel veheti igénybe a Szolgáltatást. A Felhasználói Fiók Üzleti fiókká átminősítését a Szolgáltató is elvégezheti a Felhasználó előzetes értesítését követően.",2-Nehezen érthető
2.1 A Szolgáltatás területén a Felhasználói Tartalom az Adminisztrátorok által ellenőrzött (kivétel: felhasználói jelszavak és a privát üzenetek). Ezen tevékenységek összességét foglalja magába a Moderáció.,4-Érthető
"2.2 A Moderáció célja a Szolgáltatás üzemszerű működésének biztosítása, a Felhasználói Tartalmak jelen ÁSZF-nek és hatályos jogszabályoknak való megfelelésének garantálása és a kulturált hangnemű, konstruktív kommunikációs légkör fenntartása.",3-Többé/kevésbé megértem
"2.3 Az Adminisztrátorok a Felhasználói Tartalmat részben vagy egészében eltávolíthatják, módosíthatják.",2-Nehezen érthető
"2.4 Az Adminisztrátorok a Felhasználót jelen ÁSZF-ben rögzített szabályok, valamint a hatályos magyar jogszabályok megsértésére irányuló magatartás befejezésére figyelmeztethetik, korlátozhatják a Felhasználó Weboldalhoz történő hozzáférését, valamint ideiglenesen vagy véglegesen a Felhasználói Fiókot kitilthatják.",3-Többé/kevésbé megértem
2.5 A Moderációs döntések véglegesek. Észrevételt tenni megalapozott indokkal és magyarázattal a Konkrét moderációval kapcsolatos kérdések-válaszok topikban lehet.,3-Többé/kevésbé megértem
2.6 Moderációt kérni az alábbi módokon lehetséges: - a hardverapro.hu-n a hirdetésben található “Jelentem” feliratú gombbal - a hozzászólások jobb felső sarkában a ••• menüben található “Hozzászólás jelentése” menüpontban,4-Érthető
"2.7 Moderációról emailben, privát üzenetben vagy egyéb módon történhet értesítés, azonban az Üzemeltetőnek nincs értesítési kötelezettsége.",5-Könnyen érthető
"2.8 Az Adminisztrátor Moderációval nem összefüggő véleménye magánvélemény, mely nem feltétlenül tükrözi az Üzemeltető álláspontját.",3-Többé/kevésbé megértem
"2.9 Ha a Felhasználó Felhasználói Fiókjának kitiltása alatt újabb fiókot hoz létre, akkor az összes Felhasználói Fiókja végleges kitiltásra kerülhet és az Üzemeltető előzetes, írásbeli hozzájárulása nélkül új Felhasználói fiókot nem készíthet a Szolgáltatásban.",4-Érthető
"2.10 Különösen tiltott a Felhasználói Tartalomban: Bármely beavatkozás, mely hátrányosan változtatja meg a Szolgáltatás megjelenését, illetve akadályozza annak rendeltetésszerű használatát, zavarja a többi Felhasználót (például: mértéktelen hangulatjel használat, óriási méretű képek, kártékony programkódok, felesleges üres sorok, túlburjánzó díszítések és sorminták, folytonos nagybetűs írásmód, illetve a jóérzést zavaró, agresszív, kötekedő, hangulatkeltő, sértő, vulgáris, személyeskedő tartalom). Jogszabálysértés (vagy arra buzdítás), például rágalmazás, becsületsértés, kegyeletsértés, közösség elleni uszítás, rémhírterjesztés, közveszéllyel fenyegetés, önkényuralmi jelképek használata, nemzeti jelképek megsértése. Etnikai, faji, vallási, nemzeti, nemzetiségi, nemi, politikai hovatartozás sértése. A kiskorúak fejlődésére káros tartalmak (a 2010. évi CLXXXV. törvény III-IV-V-VI kategóriájába sorolható: erőszak, szexualitás stb.). „Flood” (illetve „keresztpostázás”): ugyanazon vagy nagyon hasonló tartalom egy helyen többször vagy több helyen. „Cyberbullying”: fenyegetés, zaklatás, támadás, sértő, bántó hangnem. „Flame”: erőteljes érzelmi töltetű, indulatokat gerjesztő, lejárató, elfogadható érv nélküli, valami ellen hangoló tartalom. „Trollkodás”: téma- és közösségromboló provokáció. „OFF-olás”: túlzott mennyiségű témába nem vágó tartalom. „Warez”: a szerzői jog (vagy más jogszabály) által védett szoftver, adat, szöveg, kép, hang, mozgókép, stb. jogosulatlan megosztása vagy megosztás kérése. Készülék hálózati függetlenítése. A politika és a vallás mint téma csak a linkelt topikokban kaphat helyet. „Privát üzenetek nyilvánosságra hozatala”: a Felhasználók közötti ún. privát üzeneteket a levéltitok védi, azok megosztása a másik fél hozzájárulása nélkül tilos! „Visszaélés személyes adattal”: más Felhasználó személy személyes adatainak az érintett beleegyezése nélküli közzététele. „Üzletrontás”: a hirdetésekben ne rontsd más üzletét akkor sem, ha ugyanazt a terméket olcsóbban láttad/vetted/adod! „Spam”: kéretlen, tömegesen küldött hirdetés, felhívás, üzenet. A hardverapro.hu és az Üzemeltető által a fórumban kijelölt topikokon (részletszabályok itt elérhetőek) kívül máshol terméket, szolgáltatást, egyebet hirdetni. Az Üzemeltető engedélye nélküli marketing tevékenység (például: nyereményjáték szervezése, stb.) (Médiaajánlatunk itt elérhető). Like-ok, szavazatok, ajánlások, stb. gyűjtése (azt csak a Like-gyűjtő, szavazatgyűjtő, kérdőívezős stb. topikban szabad). Korábban moderált tartalom ismételt elhelyezése.",2-Nehezen érthető
"2.11 Tilos a következő termékek, szolgáltatások hirdetése: A 175/2003. (X. 28.) Korm. rendeletben megemlített közbiztonságra veszélyes eszköz, robbanószer, pirotechnikai eszköz, petárda. Jövedéki termék (üzemanyag, alkohol, dohánytermékek, stb.), elektronikus cigaretta, hozzávaló alkatrész, folyadék. Értékpapír, bankbetét, bankkártya, hitelkártya, kivétel a forgalmi érték nélküli, régiségként árult termékek. Gyógyszer, kábítószer, bármilyen bódító vagy tudatmódosító szer. Légfegyver, gázfegyver, riasztófegyver, flóbert fegyver, kellékfegyver, paintball fegyver, airsoft fegyver, BB fegyver vagy bármi hasonló. Emberi szövet, szerv, szexuális tárgyú termék vagy szolgáltatás. Hamis vagy hamisított márkajelzésű, más néven klón vagy replika termékek (egy termék illegális másolatát vagy egy gyártó (márka)nevének, logójának illegális felhasználásával készült terméket hirdetni tilos). Garancialevél (jótállási jegy) termék nélkül, valamint igazolvány, bizonyítvány, oklevél, hivatalos irat, közokirat, és ezek érvényesítő szelvénye (matrica, bélyeg, pecsét stb.). Jogvédett szellemi termékek (szoftver, hangfelvétel stb.) jogellenes másolatai, vagy szoftverhez tartozó, de az eredeti terméktől különválasztott, illetve nem jogtiszta kódok, kulcsok, szelvények, adathordozók, tartozékok. Kártékony szoftver (vírus, trójai, rootkit stb.) illetve hardver (pl. keylogger) Letiltott, jelszóvédett telefon, tablet, egyéb eszköz. Bármi, ami sérti személy vagy szervezet jogát (személyiségi, kegyeleti, szabadalmi, szerzői stb.), jogos érdekét. Bármi, ami jogszabályba ütköző vagy jogellenes tevékenységre utal, illetve bűncselekményt vagy szabálysértést valósít meg. Termék vagy szolgáltatás, melynek internetes forgalmazását jogszabály tiltja. Egy konkrét termék vagy szolgáltatás egy időben többszöri hirdetése (fizetett hirdetésben lehetséges ugyanazon termék többszöri hirdetése, de az azonos terméket hirdető hirdetések közül minden egyes hirdetésnek fizetett hirdetésnek kell lennie, tehát ingyenes hirdetés mellé nem tehető fel fizetettként ugyanazt a terméket tartalmazó hirdetés) Ugyanazon termék vagy szolgáltatás 30 napon belüli ismételt meghirdetése (ezen szabálytól el lehet térni, ha a 30 napon belül ismételten feladott hirdetés fizetett hirdetés) Licit-hirdetések feladása (csak fix ár adható meg), ""clickbait"" ár, keresőeltérítés. Élő állat.",4-Érthető
"1.1. A jelen Általános Szerződési Feltételek (a továbbiakban: ÁSZF) a Használtautó.hu Korlátolt Felelősségű Társaság (nyilvántartja a Fővárosi Törvényszék Cégbírósága a Cg. 01-09-926009 cégjegyzékszámon; székhelye: 1024 Budapest, Fény utca 16., adószáma: 14918618-2-41; elektronikus levelezési címe: ugyfelszolgalat@hasznaltauto.hu; a továbbiakban: Üzemeltető) által üzemeltetett www.hasznaltauto.hu, www.szalonauto.hu internetes lapokon, valamint a Használtautó mobil alkalmazáson keresztül (a továbbiakban együttesen: Weboldalak; külön-külön: Weboldal) elérhető szolgáltatás(a továbbiakban: Szolgáltatás, több Szolgáltatásra vonatkozóan Szolgáltatások) igénybevételének és a Weboldalak használatának feltételeit tartalmazza. A Weboldalak használata, az azokon elérhető bármely szolgáltatás igénybevétele kizárólag a jelen ÁSZF-nek megfelelően történhet, és a Weboldalakon található szolgáltatásokat igénybevevőkre az ÁSZF rendelkezései kötelezően alkalmazandóak",3-Többé/kevésbé megértem
"1.2. Jelen ÁSZF szempontjából felhasználó minden olyan személy, aki megtekinti valamely Weboldalt, illetve aki hirdetést helyez el, aki terméket kínál eladásra, vagy aki termék megvételére ajánlatot tesz, azaz hirdetésre jelentkezik (a továbbiakban: Felhasználó). A Felhasználók között az alábbi kategóriákat különbözteti meg Üzemeltető a jelen ÁSZF-ben:",5-Könnyen érthető
"Kereskedő: Azon Felhasználó, aki Kereskedő Felhasználóként határozza meg magát az admin fiókjába történő első belépését követően az ÁSZF elfogadásával kijelenti, hogy a fogyasztókkal szembeni tisztességtelen kereskedelmi gyakorlat tilalmáról szóló 2008. évi XLVII. törvény (Fttv.) 7. § (5) bekezdés f) pontjában foglaltak szerint kereskedőnek minősíti magát és az általa hirdetett terméket az Fttv. szerinti kereskedőként kínálja értékesítésre. Üzemeltető a magukat kereskedőnek minősítő Felhasználók hirdetései tekintetében megjeleníti a Weboldalon a Felhasználó kereskedő minőségét egy “Kereskedés” feliratú címke elhelyezésével. A magukat Kereskedőnek minősítő Felhasználók ezen minősítéssel egyben arról is nyilatkoznak, hogy a fogyasztó és a vállalkozás közötti szerződések részletes szabályairól szóló 45/2014. Korm. rendelet 11/A. § b) pontja szerint vállalkozásnak minősülnek.",4-Érthető
"Magánszemély Felhasználó: Olyan hirdetést feladó Felhasználó, aki nem minősíti magát Kereskedőnek.",5-Könnyen érthető
"Egyedi hirdetési szerződéssel rendelkező Felhasználó: Olyan Kereskedő vagy Magánszemély Felhasználó, aki Üzemeltetővel egyedi megrendelőlap aláírásával, egyedi hirdetési szerződést kötött Üzemeltető Szolgáltatásainak igénybevételére.",3-Többé/kevésbé megértem
"Egyedi hirdetési szerződéssel nem rendelkező Felhasználó: Olyan Kereskedő vagy Magánszemély Felhasználó, aki az Üzemeltető Szolgáltatásait egyedi megrendelőlap aláírása nélkül, a Weboldalon regisztrált fiókjában rendelkezésre álló alkalmazások segítségével rendeli meg Üzemeltetőtől.",5-Könnyen érthető
"1.3. Üzemeltető hirdetési helyet biztosít Felhasználói részére gépjárműhirdetéseik elhelyezésére a Weboldalon, termékeik hirdetésére, illetve a hirdetéshez kapcsolódó egyéb szolgáltatásokat nyújt a Weboldalakon keresztül elérhető adatbázisokban, illetve kereső rendszerben. A mobil alkalmazásban a hasznaltauto.hu internetes oldalon elérhető egyes funkciók nem vagy korlátozott módon érhetőek el, ezekre a jelen ÁSZF rendelkezései értelemszerűen alkalmazandók.",5-Könnyen érthető
"1.4. Jelen ÁSZF tartalmazza a Weboldalakon igénybe vehető Szolgáltatásokra vonatkozóan a Felhasználókat megillető, illetőleg terhelő alapvető jogokat és kötelezettségeket. Jelen ÁSZF a Weboldalakat érintő valamennyi hirdetési- és egyéb szerződésre (továbbiakban: hirdetési szerződés) irányadó, feltéve, hogy Üzemeltető és Felhasználó írásbeli megállapodása ettől eltérően nem rendelkezik.",4-Érthető
"1.5. A Weboldalakon elérhető Szolgáltatásokat kizárólag 18. életévet betöltött cselekvőképes természetes személynek, illetőleg gazdálkodó szervezetnek minősülő Felhasználó veheti igénybe. A Szolgáltatás igénybevételével, így különösen, de nem kizárólagosan a regisztrációval, illetve a Szolgáltatás megrendelésével a Felhasználó elismeri, hogy teljes cselekvőképességgel és jogképességgel rendelkező, 18. életévét betöltött természetes személy, vagy olyan gazdálkodó szervezet, amely nevében a képviseletére jogosult képviselője jár el, valós és helyes adatok megadásával. A Kereskedő Felhasználók az Európai Parlament és a Tanács (EU) 2019/1150 számú rendelete alapján üzleti felhasználónak minősülnek.",5-Könnyen érthető
"1.6. A Felhasználó a Weboldalak bármelyike használatának megkezdésével ráutaló magatartással, illetve a regisztráció során, továbbá a Szolgáltatások megrendelése során tett kifejezett nyilatkozattal elfogadja és magára nézve kötelezőnek ismeri el a jelen ÁSZF rendelkezéseit, továbbá kötelezettséget vállal az ÁSZF betartására. A Weboldalakat minden Felhasználó kizárólag a saját kockázatára és felelősségére, illetőleg a jelen ÁSZF rendelkezéseit és a vonatkozó jogszabályi előírásokat betartva jogszerűen használhatja.",4-Érthető
"1.7. A Felhasználó a regisztráció során kifejezetten tudomásul veszi, hogy Üzemeltető a Felhasználó által megadott személyes adatokat, a Weboldalak, vagy az adott Weboldal mobil applikáció használata során begyűjtött felhasználói adatokat (például meglátogatott weboldalak listája, technikai adatok, a Weboldal Felhasználó által történő felhasználására vonatkozó információk, valamint esetlegesen harmadik személyektől beszerzett felhasználói információk) rögzíti és Üzemeltető Adatvédelmi tájékoztatójában – amely Adatvédelmi tájékoztató a Weboldalakon elérhető – meghatározott módon és célokra felhasználja.",3-Többé/kevésbé megértem
"1.8. Az admin.hasznaltauto.hu linken (illetőleg a www.hasznaltauto.hu weboldalon a Belépés link megnyitása után elérhető Belépés az adminba linken keresztül), a felhasználónév, vagy e-mail és a jelszó megadását követően megnyíló adminisztrációs felület felhasználási joga személyre szóló, arra kizárólag a Felhasználó törvényes képviselője, illetve a Felhasználó egyedi szerződésben meghatározott és az Üzemeltető felé előzetesen bejelentett kapcsolattartó személy jogosult. Az adminisztrációs felületen elérhető funkciónak az említett feltételeknek nem megfelelő harmadik személy általi használata tilos. Felhasználó a jelen ÁSZF elfogadásával akként nyilatkozik, és szavatol azért, hogy az említett feltételeknek eleget tesz.",5-Könnyen érthető
"1.9. Felhasználó által a Weboldalakon elérhetővé tett valamennyi olyan szolgáltatás és funkció vonatkozásában, amely felhasználónévvel és jelszóval egyedileg hozzáférhető, a felhasználás joga kizárólag az Üzemeltetővel jogviszonyban álló, vagy felé bejelentett Felhasználó által használható, a Felhasználó hozzáférést más személynek nem biztosíthat.",3-Többé/kevésbé megértem
"1.10. Üzemeltetővel jogviszonyban álló valamennyi Felhasználó köteles a közte és az Üzemeltető között fennálló jogviszony során tudomására jutott vagy számára hozzáférhetővé váló, az Üzemeltető üzleti titkát képező információt védeni, azokat a vonatkozó jogszabályok szerint, bizalmasan kezelni.",5-Könnyen érthető
"1.11. A jelen ÁSZF-re a magyar jog az irányadó. Jelen ÁSZF-ben nem szabályozott kérdésekben a Polgári Törvénykönyv, az Európai Parlament és a Tanács (EU) 2019/1150 számú rendelete és az egyéb hatályos jogszabályok vonatkozó rendelkezései az irányadók.",5-Könnyen érthető
"1.12. Üzemeltető jogosult a jelen ÁSZF módosítására. Az ÁSZF-et érintő jövőbeni módosításokat Üzemeltető a honlap felhasználási feltételeket vagy ÁSZF és jogi nyilatkozatot tartalmazó részén közzéteszi és a változásra felhasználók figyelmét felhívja. Üzemeltető fenntartja magának a jogot arra, hogy az alábbiakban részletezett esetekben időről időre egészben vagy részben egyoldalúan módosítsa a Szolgáltatások tartalmát és díját, a Szolgáltatások igénybevételének feltételeit, a hirdetések közzétételének időtartamát. Üzemeltető a módosításról a nyitóoldalon, a Weboldalak felhasználási feltételeket tartalmazó részén tájékoztatja a Magánszemély Felhasználóit, valamint a Kereskedő Felhasználók tekintetében a módosítás hatályba lépését megelőzően 15 nappal, e-mail formájában tájékoztatja a Kereskedő Felhasználóit.",4-Érthető
"1.13. A módosítás időpontját követően a Felhasználó bármely Szolgáltatás használatával, illetve megrendelésével egyben elfogadja az ÁSZF módosítását is.",5-Könnyen érthető
"1.14. Üzemeltető egyoldalú módosításra jogosult különösen a jogszabályi környezet megváltozása esetén, az új szolgáltatások bevezetése, vagy a már meglévő Szolgáltatások minőségének biztosítása céljából, az adatbázis minőségének biztosítása, vagy a hirdetés tartalmára vonatkozó alapfeltételek javítására szolgáló intézkedések megtétele céljából, vagy amennyiben azt gazdasági, műszaki, illetve egyéb körülményekben bekövetkezett lényeges változás indokolja. Amennyiben Felhasználó a módosított ÁSZF vagy díjak mellett nem kívánja tovább igénybe venni Üzemeltető Szolgáltatását, jogviszonyát jogosult megszüntetni az ÁSZF rendelkezései szerint.",1-Nagyon nehezen érthető
"1.15. Az ÁSZF módosításáról történő tájékoztatást követően a Kereskedő Felhasználó jogosult a szerződését az Üzemeltetőhöz intézett írásbeli nyilatkozatban 15 napos felmondási idővel felmondani. Amennyiben a Kereskedő nem él a módosítás esetén részére biztosított 15 napos felmondási joggal, és a Szolgáltatásokat az ÁSZF módosítását követően változatlanul használja, akkor a Kereskedő ezzel elfogadja az ÁSZF módosított tartalmát. Amennyiben a 15 napos felmondási időszakon belül a Kereskedő Szolgáltatások igénybevételével új hirdetést jelentet meg, akkor ezt úgy kell tekinteni, hogy Kereskedő elállt a felmondásától és a továbbiakban a módosított ÁSZF feltételeit elfogadja magára nézve kötelezőnek. A módosítás esetére biztosított 15 napos felmondási idő nem alkalmazandó, amennyiben Üzemeltetőre olyan jogi vagy szabályozási kötelezettség hárul, amely szerint szerződési feltételeit oly módon kell módosítania, amely nem teszi lehetővé számára az említett felmondási idő betartását; vagy ha Üzemeltetőnek rendkívüli jelleggel kell módosítania szerződési feltételeit valamely előre nem látható és küszöbön álló veszélyre reagálva, hogy védelmezze a Szolgáltatásokat, a fogyasztókat vagy a Felhasználókat csalással, rosszindulatú szoftverekkel, kéretlen üzenetekkel, adatvédelmi incidensekkel vagy egyéb kiberbiztonsági kockázatokkal szemben.",3-Többé/kevésbé megértem
"1.16. Az ÁSZF módosításai csak a hatálybalépésüket követően alkalmazandóak, visszamenőleges hatállyal nem alkalmazandók a Felhasználó és az Üzemeltető közötti szerződésre, kivéve, ha jogi vagy szabályozási kötelezettségből fakad a módosítás, vagy a módosítás a Felhasználóra előnyös. A módosítás hatályba lépését követően feladott apróhirdetésekre és létrejövő szerződésekre a módosított feltételek irányadók.",4-Érthető
"1.17. A megrendelőlap aláírásával megrendelt Szolgáltatások kivételével a Szolgáltatások vonatkozásában a Felhasználó és Üzemeltető között online szerződés jön létre, amely nem minősül írásbeli szerződésnek. Üzemeltető jogosult meghatározott Szolgáltatások tekintetében írásbeli szerződéses formát meghatározni a Szolgáltatás igénybevétele feltételeként, amely írásbeli megállapodásban a szerződő felek a jelen ÁSZF rendelkezéseitől eltérően is rendelkezhetnek. A szerződéskötés nyelve kizárólag a magyar. Az online szerződést Üzemeltető nem rögzíti, így az a szerződéskötést követően nem érhető el. Az online szerződés létrejöttét az elektronikusan elmentett hirdetési adatok és az igénybe vett Szolgáltatásokra vonatkozó adatok igazolják. A Felhasználó által a Weboldalra feltöltött tartalmat a Felhasználó köteles archiválni.",3-Többé/kevésbé megértem
"1.18. A Kereskedő hirdetők a Weboldalon meghirdetett járműveiket az Fttv. szerinti kereskedésként, továbbá a fogyasztó és a vállalkozás közötti szerződések részletes szabályairól szóló 45/2014. Korm. rendelet szerinti vállalkozásként kínálják értékesítésre. Kereskedő felhasználó felel azért, hogy a hirdetésben vagy a fogyasztónak minősülő vevő Magánszemély Felhasználónak írt visszajelzésében eleget tegyen a fogyasztó és a vállalkozás közötti szerződések részletes szabályairól szóló 45/2014. Korm. rendelet által megkövetelt fogyasztói jogokra vonatkozó tájékoztatásnak a fogyasztónak minősülő Magánszemély Felhasználók felé. A fogyasztónak minősülő Magánszemély Felhasználók a megvásárolt járművel kapcsolatos fogyasztói jogaikat a hirdetésben megjelölt járművet értékesítő Kereskedővel, mint vállalkozással szemben érvényesíthetik.",1-Nagyon nehezen érthető
2. A Weboldalak használatának feltételei és jogi védelme,5-Könnyen érthető
2.1. A Weboldalak használata kizárólag a jelen ÁSZF-ben meghatározott feltételeknek megfelelő formában és a jogszabályi rendelkezéseket maradéktalanul betartó módon történhet.,5-Könnyen érthető
"2.2. Adatbázis kizárólagos felhasználási joga: A Weboldalakon keresztül elérhető adatbázis előállítója és fenntartója az Üzemeltető, így kizárólag Üzemeltető rendelkezik engedéllyel az adatbázis felhasználására, valamint arra, hogy harmadik személynek az adatbázis tekintetében felhasználási engedélyt adjon. A szerzői jogról szóló 1999. évi LXXVI. törvény (Szjt.) 84/A. § (1) bekezdése alapján az adatbázis előállítójának hozzájárulása alapján lehet az adatbázisból másolni vagy nyilvánossághoz közvetíteni, az engedély nélküli kimásolás illetőleg megjelentetés jogellenes cselekmény. Üzemeltető nem engedélyezi az általa előállított adatbázis egészének vagy annak bármely részének kimásolását, vagy egyéb módon történő bármilyen üzleti célú felhasználását.",3-Többé/kevésbé megértem
